,_id,crawl_time,nick_name,gender,province,city,brief_introduction,birthday,vip_level,tweets_num,follows_num,fans_num
216,3229269895,1583817837,很多人叫小明,女,其他,null,人生在世就得吃点好吃的，否则没啥意思🍜🍲🍚🍝🍥🍕🌭🍟🍔🌮🌯🧀🍗🍖🍤🍳🍧🍡🍢🍘🍣,null,未开通,240,191,18
217,1728085181,1583817832,我知道你去了更好地方,男,河北,石家庄,何必那么认真，我随心所欲浪费我的人生。,1991-02-28,6级,6080,626,1059
218,1660229275,1583817832,杰士帮帮,男,四川,成都,眼泪，有时候是一种无法言说的幸福，微笑，有时候是一种没有说出口的伤痛。,01-01,未开通,20230,2182,727
219,6713264169,1583817850,辅警故事,男,河南,许昌,退伍不褪色，继续向前进。,金牛座,4级,611,123,1715
220,3794194321,1583817849,永州经济技术开发区,男,湖南,永州,null,1989-04-21,未开通,1532,49,255
221,1287519405,1583817845,棻_面瘫菌_兔兔酷爱到碗里来_咩,男,贵州,贵阳,【不互粉，不定时刷屏醒目】这是一个二次相关，附带追星博。,水瓶座,6级,11709,425,164
222,1355929631,1583817831,一醉楠柯,女,海外,null,追星girl，喜欢一切动人的声音。不混饭圈，拒绝撕❌，佛系少女，互粉随缘。,白羊座,6级,7506,800,418
223,2344546972,1583817835,星子蜃,女,河南,郑州,爱睡觉爱西瓜爱一切水果、、、、、软弱的像小猫，坚强的像鸡蛋、、、,0001-00-00,未开通,8465,359,157
224,2100092843,1583817835,嗯哼老娘我是荔枝味哒,女,重庆,九龙坡区,ฉันรักเธออย่างไร ก็รักไม่เปลี่ยนใจเลย(*/ω＼*),01-01,未开通,14153,674,436
225,1694194282,1583817846,littlered小红帽,女,云南,昆明,开始的时候，我说我是一只蘑菇，现在不是了，我是小红帽，vivid小红帽。,0001-00-00,6级,7479,430,479
226,1017291343,1583817830,信仰的力量61,男,山东,德州,曾做过编辑\记者多年.爱国，爱党，爱人民，爱军队。亲左，不喜右，恨汉奸，打贪官。,0001-00-00,未开通,49426,2130,25484
227,5575971385,1583817841,货拉拉APP,男,广东,null,货拉拉是一个互联网物流服务平台。拉货，搬家，发整车，就找货拉拉。,2013-12-01,2级,1360,772,163589
228,1744332207,1583817846,钱江视频,男,浙江,null,创建于1993年的钱江频道是我省历史最久覆盖最广的地面频道，也是2010年全新打造的“潮”频道，时尚、新锐、潮流。,null,5级,21828,541,1770649
229,5869838221,1583817843,上善建水,男,云南,红河,中共建水县委宣传部官博,2016-01-01,未开通,7435,80,55415
230,1927299015,1583817847,脸越变越大的老刘,男,河北,廊坊,最痛苦的不是梦想泯灭或者夭折于现实，而是现在回望年少时热血沸腾的梦想如今再难启齿,01-01,未开通,968,140,370
231,2598585677,1583817836,大山深处的秘密,男,贵州,遵义,你如果如此美丽又如此自信，也许早就在我的画笔下了。或许有你最崇拜的偶像，甚至可能是你的梦中情人。也可以专为你私人定制，打造你完美的想象！,null,未开通,2138,43,1482
232,3145638120,1583817837,上海春城景城万科星河湾社区分享,女,上海,闵行区,"我们都是社区主人维护者!择你所爱,爱你所选!与你分享一切美好的事物与新知!Optional you love!",0001-00-00,6级,27467,621,3140
233,2705886145,1583817836,电感电容电阻,男,山西,太原,束发读诗书，修德兼修身；仰观与俯察，韬略胸中存；躬耕从未忘忧国，谁知热血在山林；凤兮凤兮思高举，世乱时危久沉吟。,0001-00-00,未开通,343,219,235
234,6036630962,1583817850,阳光儿呀,女,山东,null,null,null,未开通,35,37,4
235,1647210043,1583817831,百姓关注,男,贵州,贵阳,热线爆料三种方法： 一：拨打热线13984842424或0851-85377666 二：下载微兔gogo手机客户端爆料 三：《百姓关注》微信号菜单进入爆料,null,5级,23576,383,1029694
236,6305904186,1583817850,印兵爱晓靖,男,其他,null,null,null,3级,5844,226,101
237,6274437662,1583817849,合金的幸福2013,男,海南,null,null,null,未开通,264,392,293
238,5662478648,1583817842,用户5662478648,男,其他,null,null,null,未开通,799,179,9
239,5383459733,1583817839,anzhitinglan2017,男,其他,null,null,null,未开通,3964,948,173
240,2268603763,1583817847,西安直播,女,陕西,null,西安新闻、奇人趣事、草根民生、突发事件......爆料、商务合作请私信。,1988-10-30,7级,72904,1679,853317
241,6220595602,1583817843,沉默着欢喜55,男,广西,null,null,null,未开通,10246,5019,166
242,6346440501,1583817844,上厕所的小鳄鱼,女,辽宁,null,null,null,未开通,5575,797,64
243,5760079351,1583817841,葵花点薄手,男,安徽,null,null,null,未开通,6490,300,108
244,2171454285,1583817836,飘逸的风2171454285,男,天津,null,null,null,未开通,1376,346,194
245,1476434787,1583817845,庭赫财经,男,海南,三亚,null,null,6级,21773,2410,829
246,2609010583,1583817836,谷城公安,男,湖北,襄阳,全力打造平安谷城，为人民群众营造一个幸福、安定、和谐、安康的乐土!----官方DY号“谷警说事”,1979-12-27,2级,1853,301,10209
247,5203316837,1583817840,马帮碧桂园华莱健超,男,湖北,恩施土家族苗族自治州,摩托车、汽车、房屋、商铺、黑茶、骑行保养清洗装备、摩行保、迎亲、庆典、驾驶、摩旅、培训、比赛、交流会，机车节。,1987-12-09,2级,2962,824,238
248,1029832637,1583817844,酸碱天天见,男,天津,和平区,null,null,未开通,1333,524,132
249,6206607765,1583817849,用户6206607765,男,福建,南平,null,null,1级,37,98,18
250,1368805177,1583817830,辽视第一时间,男,辽宁,沈阳,辽宁号，瞰天下！如果您有新闻线索可以通过以下方式提供：024114转第一时间。,null,7级,235051,2920,1376637
251,1143779360,1583817831,喵呜qp1294,女,其他,null,null,0001-00-00,未开通,5374,1948,581
252,6625592824,1583817843,月亮鸭_,女,其他,null,null,水瓶座,未开通,96,94,17
253,5506402436,1583817840,住西安,女,陕西,西安,西安（曲江、高新、经开、浐灞、西咸、城内）房产分析，楼盘信息分享，学区房指南，一对一购房指导。,null,6级,3988,584,213561
254,7359171581,1583817844,你们都会胖胖哒,女,广东,深圳,null,null,未开通,59,20,11
255,1846580461,1583817847,declar,男,北京,朝阳区,null,null,1级,4935,425,540
256,1613931443,1583817846,昼迹,女,浙江,宁波,null,0001-00-00,未开通,9975,819,546
257,7017935393,1583817844,用户7017935393,女,广西,null,null,1997-05-12,未开通,130,617,14
258,1298655537,1583817845,开山通海,男,重庆,null,null,null,2级,26592,607,707
259,6996688304,1583817844,希子睡了,女,湖南,null,谨言 慎行,null,未开通,464,89,26
260,2941809234,1583817847,随行就势,男,广东,null,null,0001-00-00,未开通,867,294,336
261,1627977830,1583817831,shjinyj,男,上海,null,null,null,未开通,4456,1193,638
262,1346811227,1583817830,愫面朝天,女,山东,滨州,null,0001-00-00,未开通,13798,1325,984
263,1881422975,1583817835,昂兰,男,辽宁,沈阳,创业......,null,3级,2614,799,183
264,7270337419,1583817844,盯着你的鱼漂,男,湖北,武汉,null,1902-09-14,1级,15089,1,2
265,6271480085,1583817842,尤厘团,女,湖南,null,平平淡淡，乐乐悠悠,null,未开通,141,124,43
266,1906640613,1583817833,sebastian0611,男,海南,null,null,双子座,未开通,420,183,248
267,6367800644,1583817844,大暿,女,海外,null,猜猜大暿今天开心没？,null,未开通,643,27,13
268,1197550517,1583817829,张志钦证券股票期货开户,男,湖北,武汉,长江证券首席客户经理张志钦为您的财富增值服务！开户联系电话13317112736，QQ号码714508639,天蝎座,未开通,4826,3042,1764
269,3931359816,1583817838,为何不能更改,男,陕西,西安,null,1990-06-03,未开通,137,247,79
270,3803671345,1583817838,小核桃VW,男,江苏,苏州,瞎扯淡,null,未开通,59,177,38
271,6035317632,1583817849,王嘻嘻小朋友爱吃肉,女,海外,null,加油呗,null,未开通,1575,142,231
272,5518311688,1583817840,Peach_Elliot,男,上海,null,记录20年代,2001-08-17,5级,5218,680,947
273,2627263774,1583817837,挚爱我涛,男,湖南,长沙,null,null,未开通,14965,1777,2013
274,2920663983,1583817837,Dreamwy711,男,辽宁,大连,愚蠢且无能,null,未开通,491,186,215
275,2493105337,1583817836,可语冰的夏虫虫,男,内蒙古,通辽,null,1988-01-06,未开通,95,286,73
276,1977889537,1583817835,深圳网警,男,广东,null,深圳市公安局公共信息网络安全监察分局官方微博账号，维护网上治安秩序，共建文明、和谐、清朗的网络空间。,01-01,3级,24789,1512,784672
277,6064040550,1583817843,健行天天行健,男,其他,null,毕业秦城大学，学者。,null,6级,1977,954,8982
278,5621108522,1583817841,马革5621108522,男,其他,null,为自己，为生活，我家人,null,1级,1909,469,100
279,1675142974,1583817833,annsheng,女,海南,海口,null,0001-00-00,未开通,777,609,118
280,1409958310,1583817846,王册刷微博,女,湖北,武汉,null,天秤座,1级,3452,246,195
281,1667502904,1583817832,时移世易xl,女,湖南,长沙,null,0001-00-00,未开通,57,132,17
282,6450571908,1583817843,K字路口,女,湖南,null,一个追梦的疯子,2000-07-10,1级,818,472,199
283,1232766985,1583817831,薰衣草庄园-新宇医生,女,浙江,null,王新宇副主任医师，医学硕士，中国整形美容协会面部年轻化分会委员，中国整形美容协会医美与艺术分会理事。擅长: 皮肤病/激光 /注射 / 线雕/,1973-10-01,6级,1981,364,29601
284,3316062440,1583817848,啊啊12345666666,男,北京,海淀区,null,null,未开通,440,122,147
285,5543755142,1583817840,kaikai加油啊,男,湖北,武汉,null,水瓶座,未开通,180,72,103
286,3613537570,1583817839,吕梁中院,男,其他,null,null,null,未开通,14042,338,28045
287,5200720312,1583817839,芥末超大生,女,湖北,武汉,敬请关注,1999-07-12,1级,3603,758,95
288,5415755196,1583817840,Annie_Liu66999,女,山东,济宁,null,1977-06-18,未开通,4638,400,146
289,5846460177,1583817842,手机数码那些事,男,北京,null,发布手机、数码（3c电子产品）一切相关的最新消息！部分供稿来自网络，欢迎关注@手机数码那些事，欢迎一起交流和“搞机”！,1980-07-01,4级,6860,87,1088977
290,1666794622,1583817846,恩德里奎,男,海外,其他,null,01-01,未开通,358,155,152
291,1795149947,1583817829,樱华,女,其他,null,null,天秤座,未开通,3227,581,171
292,1836089973,1583817834,H喵小姐超人,女,湖北,荆州,欢度余生,0001-00-00,1级,775,289,647
293,2935760701,1583817837,弥生-noel,女,广东,广州,有一朵白玫瑰,摩羯座,1级,1373,394,322
294,1008912681,1583817831,凭月色行凶,女,江西,null,今天你擦身体乳了吗,2000-06-30,1级,364,388,185
295,1738076831,1583817834,毓彦,女,北京,崇文区,null,1987-05-02,未开通,17109,315,802
296,3296740560,1583817849,DY逆风清扬,女,上海,黄浦区,头顶蓝天，努力奔跑在路上！,null,1级,22142,315,97
297,5985422867,1583817843,等待一位先生,男,上海,null,从来就没有什么救世主 也不靠神仙皇帝,null,2级,4450,175,29
298,1734407712,1583817832,暗黑狂人,男,重庆,永川区,null,1991-09-16,未开通,195,49,167
299,2706987101,1583817836,TonyTian2014,男,河南,郑州,null,1984-03-04,未开通,2577,778,207
300,6458309911,1583817829,晚来天欲雪200704,女,其他,null,欲买桂花同载酒，终不似，少年游。,null,未开通,143,80,31
301,2994560990,1583817848,呃呀奇了个怪,女,山西,太原,饕餮之徒,null,未开通,2104,195,170
302,5847565830,1583817842,胖子视角,男,其他,null,微博当事人,1989-01-09,未开通,3117,61,433
303,5701797894,1583817842,听禅2015,女,湖北,武汉,null,1991-07-08,未开通,15198,466,675
304,5840530072,1583817841,小楠楠的楠楠的楠,女,其他,null,吃饭有当美女快乐吗？,1998-09-09,1级,787,565,141
305,6701522449,1583817843,吃多了不打嗝儿,女,北京,null,你想走，就请立马抽刀，爱一笔勾销。,null,未开通,9229,1929,129
306,3735625135,1583817839,工地抬杠第一名,男,陕西,西安,null,1995-03-27,未开通,59,144,88
307,1735143117,1583817833,zws2020,男,云南,丽江,放眼未来,0001-00-00,未开通,10441,1047,357
308,6814452867,1583817844,seesee510,女,湖北,武汉,你知道我不常带把伞,1999-00-01,未开通,156,199,45
309,5326383840,1583817841,JiuQi32,男,其他,null,经常刷屏；有意撕X者勿扰；不同观点请理性讨论；嘴别臭。,null,1级,5895,1206,194
310,1824180754,1583817847,杨凡之胜者为王,男,江苏,南京,null,0001-00-00,4级,8861,705,947
311,6342368361,1583817843,吃橘子的Corgi,男,其他,null,希望早日实现早点睡自由orz,2000-03-08,未开通,1189,1361,110
312,2131973431,1583817835,毛浩语录,男,其他,null,父母在，人生即有来处；父母去，人生只剩归途。,null,未开通,324,868,182
313,5387828250,1583817848,王呦鸣,女,海外,其他,悟已往之不谏，知来者之可追。,1996-10-01,3级,3442,458,171
314,6371867610,1583817850,Sarah啊沙拉,女,广东,null,欧美狗音乐狗美剧狗骑行狗素描狗？,双鱼座,未开通,3707,162,110
315,3955961483,1583817839,落笔成酌,女,湖北,荆州,寒枝春未满，天心月尚缺。,1999-02-17,1级,2201,771,60
316,2486722514,1583817835,libostudio,男,四川,成都,null,0001-00-00,未开通,930,819,305
317,2177085130,1583817836,哈喽AndyLin,男,广东,深圳,我的好处不在你以外,null,未开通,5618,1238,1159
318,3781067024,1583817849,Forseti999,男,其他,null,坚定信念 坚持梦想 前进前进,null,1级,12159,2138,493
319,1637858620,1583817845,峰树峰叶,女,广西,null,林更新的微博好逗哦，迪玛希，陈伟霆，冯绍峰好帅哦。,null,未开通,8100,147,213
320,1819239532,1583817834,吴钩千里,男,上海,null,The greatest thing is to love and be loved returning,0001-00-00,未开通,4753,615,884
321,1250072362,1583817831,赵星星Eric,男,上海,null,null,射手座,未开通,25708,1446,1649
322,3909286647,1583817838,Miya_禾苗,女,其他,null,愿你眼中总有光芒，活成你想要的模样,null,未开通,1359,322,195
323,5995263436,1583817849,小困佩奇,女,浙江,null,保密好不好,1998-03-09,2级,3934,95,85
324,5620379460,1583817842,野区猫着呢,女,其他,null,这是个秘密。,0001-00-00,1级,2276,1459,68
325,1257474951,1583817845,星薇薇儿1010,女,陕西,西安,null,1987-03-06,7级,215339,270,1274
326,1727976542,1583817832,怪味蛇精病,女,上海,null,"As we sin, we do suffer",0001-00-00,未开通,14390,1088,148
327,2800516823,1583817837,火虫点火,男,湖北,null,烧不着，但是能睡着,1996-08-15,未开通,9881,339,168
328,1709510063,1583817832,王开岭wkl,男,北京,海淀区,著有《精神明亮的人》《古典之殇》《精神自治》《跟随勇敢的心》《王开岭作品. 中学生典藏版》等。博客：http://blog.sina.com.cn/u/1709510063,0001-00-00,未开通,7373,1720,54402
329,5668334615,1583817841,广安日报-,男,四川,广安,null,1988-09-04,未开通,9653,29,18519
330,6026502015,1583817842,网信商丘,男,河南,商丘,null,1988-01-01,3级,2609,246,6605
331,2024566773,1583817847,苏-秦-糯,女,北京,海淀区,千江有水千江月，万里无云万里天。,01-01,未开通,375,546,288
332,2376874040,1583819022,朝暮夕z,女,四川,成都,生活很苦，压力很大，内心要甜🐒🐶,1992-05-20,未开通,181,20,136
